Tana35,4,-0.340526287229265,-0.132221511562895,-0.257009913920909,-0.131685877894676,-0.0838878177416035,-0.200275720509112,0.267778987887523,0.0226046224269458,0.336845008466273,0.049074464507218,0.307082799747827,0.145833692717703,0.22298643080027,0.129006901068753,-0.131077761128735,-0.0263354671908909,-0.117371596644913,-0.0848176436697968,-0.205266649248562,0.021373226088198,0.123237532811785,0.152667423973441,-0.123753628991306,0.059337276611382,0.320996164274457,0.0959926240788411,-0.32003326908284,-0.100554010645111
Hawassa35,1,-0.329330555530344,-0.121286108006123,-0.250612571498276,-0.122144289008759,-0.0802690116139163,-0.204987318371231,0.274135290183401,0.00900897224755071,0.351545706159696,0.054377702196951,0.295159777011804,0.143776086997853,0.231395394054946,0.11952667548057,-0.134396415911347,-0.0234599740250175,-0.107219062924752,-0.0884604818553331,-0.243667388431089,-0.00275641117510898,0.110080279328956,0.144831151005001,-0.127570609857291,0.0827410171714675,0.320357537174585,0.104368798360709,-0.309608368146371,-0.0955358210185294
Tana12,4,-0.334518905430877,-0.120977938850623,-0.255863476606551,-0.129515153768828,-0.086583723104834,-0.21271970170299,0.266168620297531,0.0150119065808922,0.341378864871353,0.0558727390207968,0.302020928983102,0.144857473712558,0.229642346416978,0.127419215631477,-0.112798985667076,-0.0242662822585663,-0.116832382655859,-0.0877287822035183,-0.232038019706722,-0.00332292356996365,0.112265670221865,0.150100125411572,-0.114852233013688,0.075138887256615,0.321155277331892,0.100787911002221,-0.319143981937114,-0.0906574762616432
Langano24,3,-0.334598545075522,-0.124937546337023,-0.263433029800315,-0.116794142351429,-0.0734752500996503,-0.197374176121138,0.269632021478125,0.0185742162107502,0.358269908026804,0.0573527390559228,0.302895766958997,0.152712146993317,0.220259094537945,0.111551880064389,-0.11676141170558,-0.0267645147709688,-0.112965935628553,-0.0766597399250933,-0.223747618365457,0.0125322249600966,0.0877557120228938,0.120906919641811,-0.118043143693672,0.0601866789311108,0.33134144294894,0.106915512387142,-0.327129011604956,-0.0982021987388877
Hawassa14,1,-0.334485993769214,-0.129722759704252,-0.252587150518451,-0.134849453742074,-0.0707623806058695,-0.192965149170304,0.269115639267576,0.015930279453966,0.341793215850362,0.0581437302928457,0.299912045963671,0.138879459680378,0.229133251148481,0.123427622261006,-0.125852429566314,-0.0227352955024878,-0.1187079841148,-0.082833196038291,-0.232910798951804,0.012535252748769,0.127676456997755,0.140255811217071,-0.128736433013534,0.0683609830013301,0.32026517636655,0.101140284274169,-0.32385261505441,-0.0955675687721262
Tana21,4,-0.32426052638761,-0.127828274743975,-0.256527269091041,-0.13244678407793,-0.0739642448589363,-0.202026007827737,0.268329408072994,0.018504458243957,0.337070094033662,0.0473166042237802,0.304000143659097,0.144828990629793,0.239774696183553,0.124768123241826,-0.134010965783213,-0.0177843110391936,-0.125351640610421,-0.0893442235805802,-0.237738883353917,0.0029090958496756,0.116879150854926,0.147729396609232,-0.127820137783191,0.0786047886080651,0.321492653229104,0.0987720487187384,-0.307872478165007,-0.0940039048556512
Hawassa30,1,-0.340234843687433,-0.133695119231014,-0.25702688792917,-0.128563737214631,-0.0700730849795283,-0.196504938664302,0.265924767469559,0.0188350757262,0.337629486579271,0.0468262572379083,0.310369453063136,0.141004560279418,0.221260320171192,0.127212707671577,-0.122644770804222,-0.0200983499860617,-0.111766302145313,-0.0827994787449716,-0.226239329512787,0.0120522921070419,0.111681111729629,0.153099853809728,-0.121050302392896,0.0698235078287817,0.325180529250584,0.0947226541638182,-0.323010146812022,-0.101915284983493
Langano08,3,-0.332242168609135,-0.138519311905618,-0.253434995588389,-0.124339691534184,-0.064127971395767,-0.188251043862062,0.260752666079935,0.0246466384803605,0.343730175554656,0.0384407302097172,0.311601748646046,0.142209267274678,0.225679625181685,0.123756246477304,-0.132587807430441,-0.0303620439735339,-0.103779699224308,-0.0764386385350385,-0.240822143524489,0.0100041126718464,0.106743176917586,0.148239512872103,-0.129027983584779,0.0834503754781327,0.326934049532174,0.0905135221340035,-0.319418672554774,-0.103349675787709
Chamo2,0,-0.331271442261802,-0.119662232780026,-0.252303734614112,-0.129867431502932,-0.0703856275464639,-0.211875546637994,0.257301450417047,0.0146893276516401,0.340489875250629,0.0456621853089817,0.309052221674958,0.142534620998519,0.226034132286893,0.126089287262198,-0.122059430521146,-0.0264872072471831,-0.110318290990245,-0.0877698462336315,-0.23681468460335,0.000673762526410746,0.107181109658016,0.167220640889448,-0.125651774055404,0.0773697746595866,0.32645152470439,0.0942908752439842,-0.317705329399408,-0.0928682101390023
Chamo15,0,-0.330929965989203,-0.126721087431441,-0.258849156107221,-0.141578491288918,-0.0668071476357008,-0.224524682915617,0.277055512446981,0.0116135629362057,0.323687581868735,0.0426840225622555,0.292995878220397,0.142440274174757,0.235272707393193,0.126873486869374,-0.121000702812226,-0.0238518369036632,-0.106284952983572,-0.0802098522956118,-0.237781417852524,0.0102884749006472,0.119954256298383,0.171473399919315,-0.125118823990121,0.0938443196754709,0.310766886463004,0.0901086895686276,-0.312960655320127,-0.0924402797714019
Hawassa37,1,-0.333554559434428,-0.115261488794669,-0.247924630124579,-0.14257574378159,-0.0781240311880875,-0.186482582818791,0.26219099772155,0.0171327010207547,0.337598370470243,0.0517401653211853,0.31478571499225,0.144024859507556,0.222084113730184,0.129182790406013,-0.129268278618318,-0.0324461837441959,-0.120773631120066,-0.096635520610207,-0.236111254642203,0.00799047956969355,0.111514090607891,0.147718270957572,-0.110034513483397,0.0706750742036265,0.329014116566579,0.100149485094804,-0.321396505477618,-0.0952123063317525
Koka21,2,-0.342734780433905,-0.122577580606452,-0.25574569061685,-0.122149024354014,-0.0659342147422135,-0.225667703340667,0.266668979403565,0.0176988600137503,0.348661624509305,0.0509478644225817,0.300353526495378,0.143516131491801,0.219179193140528,0.118496819294433,-0.116748103444674,-0.0263664138199344,-0.110149075932619,-0.0813897023983722,-0.225165693971211,0.00407923516774509,0.101858939319179,0.153279982859413,-0.125679327957798,0.0741265149779433,0.323573614513082,0.101084021988748,-0.318138990281766,-0.0850790056969755
Tana06,4,-0.319402407208366,-0.128192156265919,-0.250748569804533,-0.13097934923934,-0.0751785668044397,-0.196537489592502,0.264736090420717,0.0181751489114246,0.339262516353246,0.0414538802986248,0.313039878635838,0.138470080723289,0.220250680765385,0.126727674758589,-0.129514574445956,-0.0188997365606004,-0.117049340523919,-0.0822603246986281,-0.24597959835657,-0.006022026153604,0.117490618223535,0.157748352267081,-0.136661489697825,0.0876105705079005,0.32986852962658,0.0931734102351897,-0.310113767183694,-0.100468035191505
Hawassa38,1,-0.330110299544799,-0.129596325712133,-0.25637222257321,-0.132771855091005,-0.0679343239430414,-0.189887400567862,0.261792281268297,0.0233495274327985,0.338922871003843,0.0461682243860623,0.31384126601566,0.139594935737044,0.225543049679767,0.126345414779776,-0.129103960668804,-0.0195878011224632,-0.121729607670672,-0.0912240141098047,-0.228760355010788,0.0131617875822368,0.116373107075646,0.146683285511367,-0.131668987177739,0.0763799569327283,0.326507921854726,0.0954283101163879,-0.317300740308884,-0.104044045875133
Ziway12,5,-0.331333653885669,-0.11292141313409,-0.257731284465691,-0.126349091297359,-0.0671834544407503,-0.221723943741269,0.270809008940257,0.0155727659444234,0.33800186280024,0.053576312577875,0.308861952113104,0.146414339231694,0.220254501694894,0.12226626363405,-0.117813445421897,-0.0328400662038221,-0.112279447530757,-0.0973233283110595,-0.236202873549032,0.00342733288443583,0.103121276220624,0.151804813547527,-0.12795257163303,0.0825638113096887,0.323258052725653,0.098543358915675,-0.313809923567947,-0.0830111553577692
Chamo28,0,-0.349789236819866,-0.130382260746998,-0.251957403729805,-0.133617692120481,-0.0656216058350837,-0.219890444423479,0.26385305189315,0.0188927814198096,0.334490388550127,0.044997268441047,0.290319849876214,0.136835948442173,0.227804217768294,0.121423901142923,-0.118259116063496,-0.00828983321763739,-0.0877165575992672,-0.08460504582625,-0.242949219114156,0.00508851290543101,0.129095446298251,0.164715762712211,-0.127521996695778,0.0828204197117648,0.31393999364893,0.0942982977417589,-0.315687812177514,-0.0922876161822724
Tana17,4,-0.328859236348531,-0.136638343478535,-0.252523331508937,-0.131076341433308,-0.0747824548113843,-0.20356110961492,0.263642760604658,0.0134672762281892,0.343771575047889,0.0452245332054857,0.304204073533168,0.137378790829842,0.22661984794381,0.128104749904832,-0.121567867669197,-0.0134984794107013,-0.121072040133194,-0.0785205316997453,-0.240711459044468,0.00179047548278604,0.112484563552434,0.160916561221061,-0.122748760251668,0.0795943460813135,0.324574262956857,0.0945960484499902,-0.313031933871439,-0.0977779757662897
Chamo14,0,-0.338327865848336,-0.12258070438151,-0.251988517211995,-0.131024323608438,-0.0720545377935394,-0.219629110660155,0.264019395185775,0.0129471752532616,0.334245971334396,0.0465121255155265,0.302745113321336,0.141804298804668,0.226327873316685,0.127170937048121,-0.117805192450051,-0.0270531519028947,-0.1057090995183,-0.080812236735194,-0.237674653020295,-0.00152355886101293,0.11163247125074,0.16682434063809,-0.120427540410903,0.0885516137032708,0.321629726236801,0.0931805933870417,-0.316613144392314,-0.0943679982007743
Tana23,4,-0.335100184814102,-0.12367319332171,-0.257728166514914,-0.129801250464241,-0.075855898094856,-0.209328209215913,0.268258066879597,0.0198473044716924,0.336739482901018,0.050839648153619,0.299853049585234,0.146407250591886,0.227532043145484,0.124222332994221,-0.11726335395595,-0.0185667104423361,-0.11513274075578,-0.0841638887351065,-0.228849498838055,0.00323809454020321,0.130389645457471,0.151356255100518,-0.134658363033528,0.0654954600022408,0.320466114170262,0.0973128959885742,-0.318650196131882,-0.0931859896636481
Tana15,4,-0.323275763547375,-0.122837712763413,-0.262131663474444,-0.126225140452613,-0.0897401846515969,-0.219414453368972,0.276952610554439,0.0180913971661883,0.343829287857149,0.0525017804647852,0.299540073632525,0.145627682403653,0.225559595283199,0.128570258169798,-0.126562061276634,-0.0248129798020636,-0.121712581511553,-0.0808514380638922,-0.225706670270188,-0.00174462719152226,0.108802071417642,0.149560112008392,-0.116232308597038,0.0735030479483769,0.322994279082923,0.0991125207096756,-0.312316684499047,-0.0910804472283914
